EmployeeId,Date,Reason
E-00007,2011-08-05,Maternity
E-00007,2011-10-13,Paternity
E-00007,2011-10-21,Emergency
E-00007,2011-10-27,Flexible Personal Leave
E-00007,2011-11-29,SEGRO Paid Paternity
E-00007,2011-12-22,Maternity
E-00007,2011-12-30,Study
E-00007,2012-01-11,Article 188
E-00007,2012-01-17,SEGRO Paid Paternity
E-00007,2012-01-25,Article 188
E-00007,2012-02-28,Maternity
E-00007,2012-02-29,Parental
E-00007,2012-04-09,SEGRO Paid Paternity
E-00007,2012-04-30,Compassionate
E-00007,2012-06-12,Study
E-00007,2012-06-13,Moving Day
E-00007,2012-06-25,Parental
E-00007,2012-06-28,Emergency
E-00007,2012-07-20,Compassionate
E-00007,2012-08-09,Loyalty
E-00007,2012-11-01,Fertility Support
E-00007,2012-11-05,Other Special
E-00007,2012-11-07,Ex-Festività
E-00007,2012-11-16,Sickness
E-00007,2012-12-14,Emergency
E-00007,2012-12-27,Compassionate
E-00007,2013-01-01,Emergency
E-00007,2013-01-11,Sickness
E-00007,2013-01-15,Other Special
E-00007,2013-02-01,Parental
E-00007,2013-02-20,Moving Day
E-00007,2013-03-13,Kit Day
E-00007,2013-03-28,Flexible Personal Leave
E-00007,2013-04-25,Kit Day
E-00007,2013-05-01,Moving Day
E-00007,2013-06-03,Study
E-00007,2013-06-26,SEGRO Paid Paternity
E-00007,2013-07-22,Emergency
E-00007,2013-08-12,Moving Day
E-00007,2013-08-30,Emergency
E-00007,2013-09-18,SEGRO Paid Parental
E-00007,2013-09-20,Unpaid
E-00007,2013-10-07,Time off in Lieu
E-00007,2013-10-24,Moving Day
E-00007,2013-11-28,Emergency
E-00007,2013-12-02,Fertility Support
E-00007,2013-12-19,Other Special
E-00007,2014-01-01,Fertility Support
E-00007,2014-02-14,Childcare
E-00007,2014-02-27,Sickness
E-00007,2014-03-24,Article 188
E-00008,2011-11-18,Other Special
E-00008,2011-11-21,SEGRO Paid Parental
E-00008,2011-11-30,Flexible Personal Leave
E-00008,2011-12-01,Parental
E-00008,2011-12-29,Ex-Festività
E-00008,2012-01-09,Unpaid
E-00008,2012-01-10,Fertility Support
E-00008,2012-01-11,Study
E-00008,2012-01-25,Childcare
E-00008,2012-02-03,Parental
E-00008,2012-02-24,Maternity
E-00008,2012-04-13,Article 188
E-00008,2012-04-23,Flexible Personal Leave
E-00008,2012-04-26,SEGRO Paid Parental
E-00008,2012-05-11,Sickness
E-00008,2012-05-21,Compassionate
E-00008,2012-05-29,SEGRO Paid Paternity
E-00008,2012-06-07,Maternity
E-00008,2012-06-08,Kit Day
E-00008,2012-07-27,Loyalty
E-00008,2012-07-31,Sickness
E-00008,2012-08-21,Emergency
E-00008,2012-09-28,Parental
E-00008,2012-10-08,Kit Day
E-00008,2012-11-29,Study
E-00008,2012-11-30,SEGRO Paid Parental
E-00008,2013-02-01,Compassionate
E-00008,2013-02-06,SEGRO Paid Paternity
E-00008,2013-03-05,Compassionate
E-00008,2013-03-15,Compassionate
E-00008,2013-03-18,Emergency
E-00008,2013-03-22,Maternity
E-00008,2013-04-04,Emergency
E-00008,2013-05-27,Compassionate
E-00008,2013-05-28,Flexible Personal Leave
E-00008,2013-06-19,SEGRO Paid Parental
E-00008,2013-08-13,Unpaid
E-00008,2013-09-05,Time off in Lieu
E-00008,2013-10-21,Parental
E-00008,2013-11-08,Flexible Personal Leave
E-00008,2013-12-16,Sickness
E-00008,2014-01-02,Kit Day
E-00008,2014-01-13,Article 188
E-00008,2014-02-11,SEGRO Paid Paternity
E-00008,2014-02-18,Compassionate
E-00008,2014-02-26,Fertility Support
E-00008,2014-04-07,Maternity
E-00008,2014-04-14,Study
E-00008,2014-05-26,SEGRO Paid Paternity
E-00008,2014-05-30,Fertility Support
E-00008,2014-06-04,Kit Day
E-00008,2014-07-16,Article 188
E-00008,2014-07-28,Flexible Personal Leave
E-00008,2014-08-21,Parental
E-00008,2014-09-01,Parental
E-00008,2014-11-17,Article 188
E-00008,2014-11-27,Childcare
E-00008,2014-12-30,Compassionate
E-00008,2015-01-19,Sickness
E-00008,2015-02-05,Emergency
E-00008,2015-02-13,Other Special
E-00008,2015-03-04,Fertility Support
E-00008,2015-03-26,SEGRO Paid Parental
E-00008,2015-05-05,Dependants
E-00008,2015-06-10,Other Special
E-00008,2015-06-19,Moving Day
E-00008,2015-10-02,Maternity
E-00008,2015-10-22,SEGRO Paid Paternity
E-00008,2015-10-26,Compassionate
E-00008,2015-11-10,SEGRO Paid Parental
E-00008,2015-12-15,Other Special
E-00008,2015-12-18,Sickness
E-00008,2015-12-21,Article 188
E-00008,2015-12-25,Moving Day
E-00008,2015-12-31,Time off in Lieu
E-00008,2016-01-18,Emergency
E-00008,2016-02-09,Paternity
E-00008,2016-02-15,Maternity
E-00008,2016-03-18,Parental
E-00008,2016-03-21,Study
E-00008,2016-04-11,Kit Day
E-00008,2016-06-02,Maternity
E-00008,2016-06-13,Compassionate
E-00008,2016-06-20,Other Special
E-00008,2016-07-13,Maternity
E-00008,2016-08-16,Paternity
E-00008,2016-09-05,Kit Day
E-00008,2016-10-24,SEGRO Paid Paternity
E-00008,2016-11-14,Maternity
E-00008,2016-11-23,Paternity
E-00008,2016-11-24,SEGRO Paid Paternity
E-00008,2016-11-28,Study
E-00008,2016-12-21,Study
E-00008,2017-01-27,Parental
E-00008,2017-02-02,Flexible Personal Leave
E-00008,2017-03-24,Emergency
E-00008,2017-03-30,Fertility Support
E-00008,2017-05-30,SEGRO Paid Parental
E-00008,2017-07-10,Paternity
E-00008,2017-08-11,Maternity
E-00008,2017-09-11,SEGRO Paid Parental
E-00008,2017-11-03,Kit Day
E-00008,2017-11-14,Maternity
E-00008,2017-12-21,Emergency
E-00008,2017-12-25,Kit Day
E-00008,2018-01-02,Unpaid
E-00008,2018-01-19,Parental
E-00008,2018-02-20,Parental
E-00008,2018-02-23,Compassionate
E-00008,2018-03-09,SEGRO Paid Paternity
E-00008,2018-04-04,Unpaid
E-00008,2018-04-30,Kit Day
E-00008,2018-05-23,Study
E-00008,2018-05-24,Article 188
E-00008,2018-06-11,Kit Day
E-00008,2018-07-05,Study
E-00008,2018-08-21,Time off in Lieu
E-00008,2018-08-27,SEGRO Paid Parental
E-00008,2018-09-07,Fertility Support
E-00008,2018-09-13,Article 188
E-00008,2018-09-20,Moving Day
E-00008,2018-10-04,Paternity
E-00008,2018-11-05,Compassionate
E-00008,2018-11-23,Sickness
E-00008,2019-01-14,Sickness
E-00008,2019-01-29,Loyalty
E-00008,2019-03-07,Article 188
E-00008,2019-03-26,Unpaid
E-00008,2019-04-11,Paternity
E-00008,2019-04-26,Emergency
E-00008,2019-05-01,SEGRO Paid Parental
E-00008,2019-05-13,Loyalty
E-00008,2019-05-27,Flexible Personal Leave
E-00008,2019-05-28,Unpaid
E-00008,2019-07-24,Emergency
E-00008,2019-08-21,Moving Day
E-00008,2019-10-08,Flexible Personal Leave
E-00008,2019-12-18,Fertility Support
E-00008,2020-01-06,Paternity
E-00008,2020-01-22,Emergency
E-00008,2020-02-14,Article 188
E-00008,2020-02-20,SEGRO Paid Parental
E-00008,2020-02-27,Parental
E-00008,2020-03-02,Fertility Support
E-00008,2020-03-20,Compassionate
E-00008,2020-04-16,Fertility Support
E-00008,2020-04-24,Paternity
E-00008,2020-05-08,SEGRO Paid Paternity
E-00008,2020-05-11,Maternity
E-00008,2020-06-15,Loyalty
E-00008,2020-06-25,Paternity
E-00008,2020-07-14,Emergency
E-00008,2020-07-22,Emergency
E-00008,2020-08-14,Loyalty
E-00008,2020-08-31,Emergency
E-00008,2020-09-11,Other Special
E-00008,2020-09-22,Kit Day
E-00008,2020-10-23,Loyalty
E-00008,2020-10-29,Parental
E-00008,2020-11-06,Sickness
E-00008,2020-12-04,Fertility Support
E-00008,2021-01-11,Emergency
E-00008,2021-01-15,Study
E-00008,2021-01-22,Moving Day
E-00008,2021-01-26,Loyalty
E-00008,2021-02-26,SEGRO Paid Parental
E-00008,2021-03-05,Loyalty
E-00008,2021-03-23,Study
E-00008,2021-03-26,Flexible Personal Leave
E-00008,2021-03-29,Flexible Personal Leave
E-00008,2021-04-27,Maternity
E-00008,2021-05-24,Time off in Lieu
E-00008,2021-05-25,Paternity
E-00008,2021-05-27,Paternity
E-00008,2021-05-28,Sickness
E-00008,2021-06-28,Childcare
E-00008,2021-07-01,Emergency
E-00008,2021-07-08,Article 188
E-00008,2021-07-16,Article 188
E-00008,2021-07-23,Article 188
E-00008,2021-08-04,SEGRO Paid Paternity
E-00008,2021-08-05,Sickness
E-00008,2021-08-25,Study
E-00008,2021-09-21,SEGRO Paid Parental
E-00008,2021-09-22,Kit Day
E-00008,2021-09-29,Study
E-00008,2021-10-11,Paternity
E-00008,2021-11-08,SEGRO Paid Parental
E-00008,2021-11-18,SEGRO Paid Paternity
E-00008,2021-11-24,Other Special
E-00008,2021-11-30,Emergency
E-00008,2021-12-07,SEGRO Paid Paternity
E-00008,2021-12-17,Sickness
E-00008,2021-12-20,Moving Day
E-00008,2021-12-27,Fertility Support
E-00008,2022-01-06,Compassionate
E-00008,2022-01-28,Moving Day
E-00008,2022-02-03,Sickness
E-00008,2022-02-10,Sickness
E-00008,2022-03-01,Childcare
E-00008,2022-03-02,SEGRO Paid Parental
E-00008,2022-03-18,Paternity
E-00008,2022-05-17,SEGRO Paid Parental
E-00008,2022-06-15,Flexible Personal Leave
E-00008,2022-06-23,Emergency
E-00008,2022-06-30,Study
E-00008,2022-07-06,Other Special
E-00008,2022-07-11,Study
E-00008,2022-07-12,Kit Day
E-00008,2022-07-20,Parental
E-00008,2022-07-29,Parental
E-00008,2022-08-05,Sickness
E-00008,2022-08-31,Unpaid
E-00008,2022-09-28,Compassionate
E-00008,2022-10-07,Other Special
E-00008,2022-10-14,Parental
E-00008,2022-12-06,SEGRO Paid Parental
E-00008,2022-12-07,SEGRO Paid Paternity
E-00008,2023-01-18,SEGRO Paid Parental
E-00008,2023-02-27,Other Special
E-00008,2023-03-14,Paternity
E-00008,2023-03-23,Unpaid
E-00008,2023-04-03,Moving Day
E-00008,2023-05-30,Flexible Personal Leave
E-00008,2023-06-16,Maternity
E-00008,2023-06-19,Sickness
E-00008,2023-07-07,Other Special
E-00008,2023-07-18,Moving Day
E-00008,2023-07-26,Kit Day
E-00008,2023-08-09,Parental
E-00008,2023-08-17,Compassionate
E-00008,2023-08-30,Paternity
E-00008,2023-09-11,Article 188
E-00008,2023-09-27,Fertility Support
E-00008,2023-10-17,Ex-Festività
E-00008,2023-11-02,Maternity
E-00008,2023-11-23,Sickness
E-00008,2023-12-01,Moving Day
E-00008,2024-01-29,Kit Day
E-00008,2024-02-16,Childcare
E-00008,2024-03-05,Article 188
E-00008,2024-04-09,Article 188
E-00008,2024-04-16,SEGRO Paid Paternity
E-00008,2024-04-25,Article 188
E-00008,2024-04-30,Emergency
E-00008,2024-05-08,Moving Day
E-00008,2024-06-13,Moving Day
E-00008,2024-06-19,Article 188
E-00008,2024-07-18,Compassionate
E-00008,2024-08-27,Time off in Lieu
E-00008,2024-09-11,Unpaid
E-00008,2024-09-12,Moving Day
E-00008,2024-09-24,Loyalty
E-00008,2024-11-21,Parental
E-00008,2025-01-08,Study
E-00008,2025-01-16,Article 188
E-00008,2025-03-12,Other Special
E-00008,2025-03-26,Parental
E-00008,2025-03-31,Flexible Personal Leave
E-00008,2025-04-09,Study
E-00008,2025-04-22,Time off in Lieu
E-00008,2025-05-16,Compassionate
E-00008,2025-05-26,Dependants
E-00009,2007-03-13,Flexible Personal Leave
E-00009,2007-10-16,Loyalty
E-00009,2008-01-15,Sickness
E-00009,2008-01-17,Parental
E-00009,2008-02-18,Other Special
E-00009,2008-03-26,SEGRO Paid Paternity
E-00009,2008-05-30,Unpaid
E-00009,2008-08-19,SEGRO Paid Paternity
E-00009,2008-08-28,Emergency
E-00009,2008-12-16,Article 188
E-00009,2009-01-09,Maternity
E-00009,2009-01-27,Dependants
E-00009,2009-05-14,Loyalty
E-00009,2009-06-05,Compassionate
E-00009,2009-07-14,Paternity
E-00009,2009-07-23,Kit Day
E-00009,2009-09-21,Compassionate
E-00009,2009-09-29,Other Special
E-00009,2010-03-12,Flexible Personal Leave
E-00009,2010-03-16,SEGRO Paid Parental
E-00010,2013-05-15,SEGRO Paid Paternity
E-00010,2013-05-30,Time off in Lieu
E-00010,2013-10-24,Emergency
E-00010,2014-06-10,SEGRO Paid Parental
E-00010,2014-08-12,Sickness
E-00010,2014-11-27,Loyalty
E-00010,2015-01-20,Loyalty
E-00010,2015-02-04,Parental
E-00010,2015-03-06,Emergency
E-00010,2015-12-31,Flexible Personal Leave
E-00010,2018-01-02,Unpaid
E-00010,2018-01-04,Moving Day
E-00010,2018-09-05,Fertility Support
E-00010,2019-10-16,SEGRO Paid Paternity
E-00010,2020-04-15,Time off in Lieu
E-00010,2021-02-03,SEGRO Paid Parental
E-00010,2021-03-03,Maternity
E-00010,2021-07-09,Fertility Support
E-00010,2021-07-19,Sickness
E-00010,2021-08-11,Article 188
E-00010,2021-11-11,Other Special
E-00010,2022-09-12,Article 188
E-00010,2022-09-15,Sickness
E-00010,2022-10-24,Flexible Personal Leave
E-00010,2022-12-29,Time off in Lieu
E-00010,2023-07-27,Fertility Support
E-00010,2024-08-06,Paternity
E-00010,2024-09-04,Other Special
E-00010,2025-05-15,Kit Day
E-00011,2021-08-16,Emergency
E-00011,2021-12-16,Compassionate
E-00011,2022-02-11,Parental
E-00011,2022-04-08,Emergency
E-00011,2022-04-19,Sickness
E-00011,2022-05-13,Maternity
E-00011,2022-06-07,Paternity
E-00011,2022-06-14,Parental
E-00011,2022-09-29,Paternity
E-00011,2022-10-10,Emergency
E-00011,2022-11-16,Kit Day
E-00011,2022-11-17,Flexible Personal Leave
E-00011,2022-12-09,Article 188
E-00011,2022-12-14,Parental
E-00011,2023-03-16,Emergency
E-00011,2023-05-24,Article 188
E-00011,2023-07-10,Article 188
E-00011,2023-08-10,Dependants
E-00011,2023-08-15,SEGRO Paid Paternity
E-00011,2023-09-12,Flexible Personal Leave
E-00011,2023-12-19,SEGRO Paid Paternity
E-00011,2024-01-04,Kit Day
E-00011,2024-01-12,Maternity
E-00011,2024-01-19,Other Special
E-00011,2024-02-23,Flexible Personal Leave
E-00011,2024-02-26,Paternity
E-00011,2024-04-04,Dependants
E-00011,2024-04-17,Flexible Personal Leave
E-00011,2024-05-24,Kit Day
E-00011,2024-07-05,Article 188
E-00011,2024-07-09,Loyalty
E-00011,2024-09-25,Moving Day
E-00011,2024-11-08,Childcare
E-00011,2024-11-13,Fertility Support
E-00011,2024-12-09,Kit Day
E-00011,2025-01-02,Sickness
E-00011,2025-01-06,Other Special
E-00011,2025-02-06,Study
E-00011,2025-02-11,Parental
E-00011,2025-02-13,Compassionate
E-00011,2025-03-21,SEGRO Paid Paternity
E-00011,2025-04-09,Emergency
E-00012,2000-06-16,Compassionate
E-00012,2000-07-11,Paternity
E-00012,2000-07-20,Compassionate
E-00012,2000-09-08,SEGRO Paid Parental
E-00012,2000-09-14,Kit Day
E-00012,2000-10-19,Time off in Lieu
E-00012,2000-11-09,Moving Day
E-00012,2000-11-20,Paternity
E-00012,2001-01-31,Loyalty
E-00012,2001-02-14,Flexible Personal Leave
E-00012,2001-06-08,Sickness
E-00012,2001-06-14,Parental
E-00012,2001-07-05,SEGRO Paid Parental
E-00012,2001-09-11,Study
E-00012,2001-11-23,Emergency
E-00012,2002-02-07,Time off in Lieu
E-00012,2002-02-08,Parental
E-00012,2002-04-29,Emergency
E-00012,2002-07-17,Maternity
E-00012,2002-07-19,SEGRO Paid Parental
E-00012,2002-07-22,SEGRO Paid Parental
E-00012,2002-07-29,Kit Day
E-00012,2002-08-01,Sickness
E-00012,2002-09-04,Fertility Support
E-00012,2002-09-18,Dependants
E-00012,2002-12-09,Dependants
E-00012,2003-01-27,Compassionate
E-00012,2003-02-19,Article 188
E-00012,2003-02-26,Sickness
E-00012,2003-06-06,SEGRO Paid Paternity
E-00012,2003-08-04,Flexible Personal Leave
E-00012,2003-09-02,Other Special
E-00012,2003-09-30,Parental
E-00012,2003-10-08,Kit Day
E-00012,2003-11-18,Article 188
E-00012,2004-03-08,Article 188
E-00012,2004-03-10,Study
E-00012,2004-04-15,Compassionate
E-00012,2004-04-30,Childcare
E-00012,2004-05-07,Article 188
E-00012,2004-08-10,Article 188
E-00012,2004-09-28,Time off in Lieu
E-00012,2004-10-07,Dependants
E-00012,2004-11-02,SEGRO Paid Paternity
E-00012,2004-11-29,Compassionate
E-00012,2004-12-01,SEGRO Paid Paternity
E-00012,2005-01-19,Study
E-00012,2005-04-13,SEGRO Paid Parental
E-00012,2005-05-11,Flexible Personal Leave
E-00012,2005-06-21,Study
E-00012,2005-08-18,Kit Day
E-00012,2005-09-22,Moving Day
E-00012,2005-10-10,Moving Day
E-00012,2005-10-13,Unpaid
E-00012,2005-10-14,SEGRO Paid Paternity
E-00012,2005-12-01,SEGRO Paid Paternity
E-00012,2005-12-22,Loyalty
E-00012,2006-01-26,Emergency
E-00012,2006-04-25,Article 188
E-00012,2006-05-18,Maternity
E-00012,2006-05-22,Maternity
E-00012,2006-05-25,Article 188
E-00012,2006-06-20,Loyalty
E-00012,2006-08-25,Emergency
E-00012,2006-08-28,Compassionate
E-00012,2006-08-29,SEGRO Paid Parental
E-00012,2006-11-23,Loyalty
E-00012,2007-03-01,Emergency
E-00012,2007-03-08,Fertility Support
E-00012,2007-04-12,Flexible Personal Leave
E-00012,2007-04-20,Kit Day
E-00012,2007-05-22,Kit Day
E-00012,2007-07-09,Sickness
E-00012,2007-08-22,Other Special
E-00012,2007-09-26,Emergency
E-00012,2008-01-29,Loyalty
E-00012,2008-02-07,Sickness
E-00012,2008-02-08,Childcare
E-00012,2008-02-11,Fertility Support
E-00012,2008-04-23,Maternity
E-00012,2008-04-28,Loyalty
E-00012,2008-07-04,Emergency
E-00012,2008-07-10,Compassionate
E-00012,2008-07-23,Parental
E-00012,2008-07-31,Emergency
E-00012,2008-08-18,SEGRO Paid Parental
E-00012,2008-09-03,Study
E-00012,2008-10-09,Fertility Support
E-00012,2008-10-29,SEGRO Paid Paternity
E-00012,2008-11-20,SEGRO Paid Parental
E-00012,2009-01-30,Sickness
E-00012,2009-02-17,Maternity
E-00012,2009-05-26,Ex-Festività
E-00012,2009-07-13,Moving Day
E-00012,2009-08-10,Maternity
E-00012,2009-09-15,SEGRO Paid Parental
E-00012,2010-01-08,Paternity
E-00012,2010-02-04,Other Special
E-00012,2010-08-16,SEGRO Paid Parental
E-00012,2010-09-08,Maternity
E-00012,2010-09-17,Fertility Support
E-00012,2010-10-12,Other Special
E-00012,2010-10-14,Other Special
E-00012,2010-10-19,Dependants
E-00012,2010-11-18,Article 188
E-00012,2010-12-03,Dependants
E-00012,2010-12-10,Maternity
E-00012,2010-12-13,Sickness
E-00012,2010-12-15,Flexible Personal Leave
E-00012,2010-12-16,SEGRO Paid Paternity
E-00012,2011-03-10,Other Special
E-00012,2011-03-25,Moving Day
E-00012,2011-04-01,Emergency
E-00012,2011-04-20,Moving Day
E-00012,2011-07-22,SEGRO Paid Paternity
E-00012,2011-08-15,Compassionate
E-00012,2011-08-18,Maternity
E-00012,2011-08-22,Other Special
E-00013,2005-07-29,Emergency
E-00013,2005-08-03,Compassionate
E-00013,2005-08-05,Maternity
E-00013,2005-08-16,SEGRO Paid Paternity
E-00013,2005-10-10,Sickness
E-00013,2005-10-24,Kit Day
E-00013,2005-10-31,Flexible Personal Leave
E-00013,2005-11-10,Flexible Personal Leave
E-00013,2005-11-11,Parental
E-00013,2005-11-17,Maternity
E-00013,2005-11-18,Moving Day
E-00013,2005-11-29,Emergency
E-00013,2005-12-14,Childcare
E-00013,2005-12-21,Loyalty
E-00013,2006-01-13,Emergency
E-00013,2006-01-20,Sickness
E-00013,2006-01-24,Study
E-00013,2006-02-01,SEGRO Paid Paternity
E-00013,2006-02-02,Other Special
E-00013,2006-02-06,Dependants
E-00013,2006-02-08,Paternity
E-00013,2006-02-15,Parental
E-00013,2006-02-21,Compassionate
E-00013,2006-03-09,Emergency
E-00013,2006-03-16,Fertility Support
E-00013,2006-03-23,Fertility Support
E-00013,2006-04-17,Article 188
E-00013,2006-05-03,SEGRO Paid Parental
E-00013,2006-05-11,Unpaid
E-00013,2006-07-26,Kit Day
E-00013,2006-08-07,Fertility Support
E-00013,2006-08-08,Fertility Support
E-00013,2006-08-25,Article 188
E-00013,2006-08-30,Article 188
E-00013,2006-10-03,Kit Day
E-00013,2006-10-05,SEGRO Paid Paternity
E-00013,2006-10-12,Flexible Personal Leave
E-00013,2006-10-20,Loyalty
E-00013,2006-11-17,Article 188
E-00013,2006-11-27,Study
E-00013,2006-12-01,Flexible Personal Leave
E-00013,2007-01-05,Article 188
E-00013,2007-01-30,Study
E-00013,2007-02-06,Article 188
E-00013,2007-02-08,Study
E-00013,2007-02-12,Time off in Lieu
E-00013,2007-02-16,Paternity
E-00013,2007-02-20,Emergency
E-00013,2007-03-05,SEGRO Paid Paternity
E-00013,2007-03-15,SEGRO Paid Paternity
E-00013,2007-03-29,Emergency
E-00013,2007-04-02,Flexible Personal Leave
E-00013,2007-05-02,Kit Day
E-00013,2007-06-14,Study
E-00013,2007-06-19,SEGRO Paid Parental
E-00013,2007-08-28,SEGRO Paid Paternity
E-00013,2007-10-30,Unpaid
E-00013,2007-11-21,Parental
E-00013,2007-11-30,Loyalty
E-00013,2007-12-11,SEGRO Paid Paternity
E-00013,2007-12-19,Time off in Lieu
E-00013,2007-12-26,Compassionate
E-00013,2008-01-25,Paternity
E-00013,2008-03-25,Dependants
E-00013,2008-03-31,Unpaid
E-00013,2008-04-24,Emergency
E-00013,2008-05-14,Maternity
E-00013,2008-05-21,Sickness
E-00013,2008-06-13,Emergency
E-00013,2008-07-07,Study
E-00013,2008-07-23,Flexible Personal Leave
E-00013,2008-08-08,Maternity
E-00013,2008-08-15,Loyalty
E-00013,2008-08-29,SEGRO Paid Parental
E-00013,2008-09-03,Study
E-00013,2008-09-17,Flexible Personal Leave
E-00013,2008-09-25,Childcare
E-00013,2008-11-14,Fertility Support
E-00013,2008-11-27,Article 188
E-00013,2009-01-06,Parental
E-00013,2009-02-10,SEGRO Paid Paternity
E-00013,2009-03-09,Parental
E-00013,2009-03-24,Article 188
E-00013,2009-05-07,SEGRO Paid Parental
E-00013,2009-05-21,Sickness
E-00013,2009-06-19,Emergency
E-00013,2009-06-26,Emergency
E-00013,2009-07-03,Parental
E-00013,2009-07-27,Compassionate
E-00013,2009-07-29,Paternity
E-00013,2009-07-30,Loyalty
E-00013,2009-08-18,Maternity
E-00013,2009-08-27,Flexible Personal Leave
E-00013,2009-08-31,Article 188
E-00013,2009-09-01,Loyalty
E-00013,2009-09-02,Flexible Personal Leave
E-00013,2009-09-03,Parental
E-00013,2009-09-10,SEGRO Paid Parental
E-00013,2009-11-16,Fertility Support
E-00013,2009-11-18,Kit Day
E-00013,2009-12-02,Paternity
E-00013,2009-12-29,Time off in Lieu
E-00013,2010-01-07,Sickness
E-00013,2010-01-20,Time off in Lieu
E-00013,2010-02-16,Emergency
E-00013,2010-02-24,Paternity
E-00013,2010-02-26,Article 188
E-00013,2010-03-02,Emergency
E-00013,2010-04-06,SEGRO Paid Paternity
E-00013,2010-04-23,Sickness
E-00013,2010-04-30,Compassionate
E-00013,2010-05-03,Study
E-00013,2010-05-11,Parental
E-00013,2010-05-24,Emergency
E-00013,2010-05-25,SEGRO Paid Parental
E-00013,2010-06-07,Flexible Personal Leave
E-00013,2010-06-08,Paternity
E-00013,2010-06-10,Article 188
E-00013,2010-06-15,Kit Day
E-00013,2010-07-09,SEGRO Paid Paternity
E-00013,2010-07-29,Paternity
E-00013,2010-08-02,Loyalty
E-00013,2010-08-19,Other Special
E-00013,2010-10-18,Parental
E-00013,2010-10-28,SEGRO Paid Paternity
E-00013,2010-11-04,Maternity
E-00013,2010-11-08,Time off in Lieu
E-00013,2010-11-25,Kit Day
E-00013,2010-12-06,Fertility Support
E-00013,2010-12-22,Fertility Support
E-00013,2011-01-18,Compassionate
E-00013,2011-01-31,Article 188
E-00013,2011-03-16,Maternity
E-00013,2011-04-28,Unpaid
E-00013,2011-05-02,Article 188
E-00013,2011-05-19,Emergency
E-00013,2011-06-06,Emergency
E-00013,2011-06-08,Childcare
E-00013,2011-06-15,Flexible Personal Leave
